st_name,year,ac_no,ac_name,ac_type,cand_name,cand_sex,partyname,partyabbre,totvotpoll,electors
Uttarakhand,2007.0,64,Champawat,GEN,Veena Maharana,F,BJP,BJP,22928.0,84449
Uttarakhand,2012.0,35,Hardwar Rural,GEN,Yatishvaranand,M,BJP,BJP,25159.0,96902
Uttarakhand,2007.0,21,Iqbalpur,GEN,Sulhar Singh,M,BJSH,BJSH,155.0,107861
Uttarakhand,2007.0,57,Jaspur,GEN,Sultan Bharti,M,IND,IND,206.0,98342
Uttarakhand,2007.0,64,Champawat,GEN,Tahir Husen,M,BSP,BSP,3120.0,84449
Uttarakhand,2012.0,4,Badrinath,GEN,Anand Singh,M,CPI,CPI,4681.0,85758
Uttarakhand,2007.0,8,Narendranagar,GEN,Ram Sharan Bhatt,M,VVS,VVS,477.0,75978
Uttarakhand,2007.0,13,Laxman Chowk,GEN,Asif Khan,M,RLD,RLD,126.0,132573
Uttarakhand,2012.0,65,Gadarpur,GEN,Arvind Pande,M,BJP,BJP,27976.0,103062
Uttarakhand,2007.0,13,Laxman Chowk,GEN,Vedkishor Jugran,M,UKKD,UKKD,2418.0,132573
Uttarakhand,2012.0,61,Ramnagar,GEN,Liladhar,M,UtRM,UtRM,180.0,90668
Uttarakhand,2007.0,61,Rudrapur-Kichha,GEN,Ajay Kumar Saxena,M,CPI(ML)(L),CPI(ML)(L),519.0,157292
Uttarakhand,2012.0,40,Lansdowne,GEN,Manish Sundriyal,M,IND,IND,396.0,76445
Uttarakhand,2012.0,59,Haldwani,GEN,Samir Ulla Khan,M,AITC,AITC,165.0,114739
Uttarakhand,2012.0,23,Doiwala,GEN,Jitendra Mohan Sharma,M,UKDP,UKDP,674.0,107015
Uttarakhand,2007.0,8,Narendranagar,GEN,Bachan Singh Dhanola,M,NCP,NCP,347.0,75978
Uttarakhand,2012.0,21,Dehradun Cantt.,GEN,Jyotsna,F,IND,IND,567.0,102402
Uttarakhand,2012.0,28,Bhagwanpur,SC,Satyapal Singh,M,INC,INC,30047.0,98545
Uttarakhand,2012.0,13,Tehri,GEN,Er. Ratan Singh Gunsola,M,UtRM,UtRM,1978.0,71981
Uttarakhand,2007.0,57,Jaspur,GEN,Mohd. Umar,M,IND,IND,13368.0,98342
Uttarakhand,2007.0,48,Ranikhet,GEN,Shridhar Pant,M,VVS,VVS,441.0,60188
Uttarakhand,2007.0,37,Kedarnath,GEN,Ravindra Singh,M,CPI,CPI,3062.0,82894
Uttarakhand,2012.0,61,Ramnagar,GEN,Kamlesh,M,IND,IND,359.0,90668
Uttarakhand,2007.0,66,Pithoragarh,GEN,Saleem Khan,M,SP,SP,636.0,84277
Uttarakhand,2012.0,26,B.H.E.L. Ranipur,GEN,Arun Kumar,M,IND,IND,301.0,113343
Uttarakhand,2007.0,20,Roorkee,GEN,Rajeev Jain,M,IND,IND,144.0,112305
Uttarakhand,2012.0,26,B.H.E.L. Ranipur,GEN,Janak Singh,M,IND,IND,420.0,113343
Uttarakhand,2007.0,27,Laldhang,GEN,Bal Singh Saini,M,UKKD,UKKD,1851.0,120905
Uttarakhand,2012.0,22,Mussoorie,GEN,Amit Singh,M,UtRM,UtRM,229.0,102702
Uttarakhand,2012.0,50,Ranikhet,GEN,Pratibha Negi,F,UKDP,UKDP,269.0,74031
Uttarakhand,2007.0,29,Kotdwar,GEN,Om Prakash,M,IND,IND,238.0,95762
Uttarakhand,2007.0,33,Pauri,GEN,Yashpal Benam,M,IND,IND,10936.0,61939
Uttarakhand,2007.0,67,Gangolihat,SC,Anuli,F,BSP,BSP,2050.0,63472
Uttarakhand,2007.0,55,Nainital,GEN,Jaya Bisht,F,INC,INC,11164.0,84737
Uttarakhand,2012.0,14,Dhanolti,GEN,Mahaveer Singh,M,BJP,BJP,12081.0,67079
Uttarakhand,2012.0,14,Dhanolti,GEN,Manmohan Singh,M,INC,INC,10933.0,67079
Uttarakhand,2012.0,16,Vikasnagar,GEN,Babita Pundir,F,IND,IND,829.0,93524
Uttarakhand,2007.0,15,Rajpur,GEN,Sunder Singh Pundir,M,NCP,NCP,1667.0,112062
Uttarakhand,2007.0,17,Rishikesh,GEN,Jai Singh Rawat,M,IND,IND,6435.0,148889
Uttarakhand,2012.0,51,Someshwar,SC,(Captain) Amar Ram,M,SaSP,SaSP,888.0,75643
Uttarakhand,2007.0,35,Thalisain,GEN,Bhagwati Prasad Mamgain,M,IND,IND,504.0,62470
Uttarakhand,2007.0,57,Jaspur,GEN,Abhay Sharma,M,JM,JM,153.0,98342
Uttarakhand,2012.0,69,Nanak Matta,ST,Bhim Singh,M,BSP,BSP,9521.0,90386
Uttarakhand,2007.0,60,Pantnagar-Gadarpur,GEN,Dipti Mahajan,F,IND,IND,340.0,119254
Uttarakhand,2007.0,26,Hardwar,GEN,Jamshed Khan,M,UKKD,UKKD,978.0,147631
Uttarakhand,2007.0,58,Kashipur,GEN,Jai Prakash Vashisth,M,IJP,IJP,179.0,136302
Uttarakhand,2007.0,25,Bahadrabad,GEN,Prithvi Singh,M,BJP,BJP,18413.0,129523
Uttarakhand,2007.0,33,Pauri,GEN,Jagpal Singh,M,BSP,BSP,886.0,61939
Uttarakhand,2007.0,68,Didihat,GEN,Chandra Singh Karki,M,IND,IND,947.0,65148
Uttarakhand,2012.0,24,Rishikesh,GEN,Yogesh Kumar Uniyal,M,IND,IND,583.0,119646
Uttarakhand,2007.0,21,Iqbalpur,GEN,Sharafat,M,IND,IND,6013.0,107861
Uttarakhand,2012.0,26,B.H.E.L. Ranipur,GEN,Ambris Kumar,M,IND,IND,19791.0,113343
Uttarakhand,2007.0,5,Tehri,GEN,Anil Kumar,M,SP,SP,782.0,76851
Uttarakhand,2007.0,20,Roorkee,GEN,Dinesh Garg,M,IND,IND,238.0,112305
Uttarakhand,2007.0,23,Landhaura,SC,Hari Das,M,BSP,BSP,21891.0,111581
Uttarakhand,2012.0,17,Sahaspur,GEN,Sansar Singh,M,IND,IND,280.0,111900
Uttarakhand,2012.0,7,Kedarnath,GEN,Laxmi Jaggi,F,CPI,CPI,1492.0,75489
Uttarakhand,2007.0,47,Salt,GEN,Anand Singh,M,IND,IND,399.0,60337
Uttarakhand,2012.0,67,Kichha,GEN,Keshar Lal,M,LJP,LJP,192.0,95287
Uttarakhand,2007.0,25,Bahadrabad,GEN,A.Shami,M,IND,IND,249.0,129523
Uttarakhand,2012.0,25,Hardwar,GEN,Pankaj Dubey,M,SHS,SHS,201.0,121669
Uttarakhand,2007.0,12,Sahaspur,SC,Kalu Singh,M,SP,SP,3931.0,112876
Uttarakhand,2007.0,27,Laldhang,GEN,Avneesh Kumar,M,IND,IND,651.0,120905
Uttarakhand,2012.0,64,Bajpur,SC,Anita,F,LJP,LJP,490.0,109343
Uttarakhand,2012.0,7,Kedarnath,GEN,Gangadhar Nautiyal,M,CPM,CPM,2395.0,75489
Uttarakhand,2007.0,16,Mussoorie,GEN,Resham Singh Kirshali,M,BJSH,BJSH,215.0,66991
Uttarakhand,2012.0,5,Tharali,SC,Dr Jeet Ram,M,INC,INC,17404.0,90407
Uttarakhand,2007.0,40,Karanprayag,GEN,Kunwar Singh Negi,M,IND,IND,333.0,73445
Uttarakhand,2007.0,28,Yamakeshwar,GEN,Arun Tiwari,M,SP,SP,273.0,55907
Uttarakhand,2012.0,64,Bajpur,SC,Maheelal Gautam,M,BSP,BSP,13002.0,109343
Uttarakhand,2007.0,9,Dhanolti,SC,Chaitu Alias Chait Ram,M,SP,SP,869.0,62681
Uttarakhand,2007.0,60,Pantnagar-Gadarpur,GEN,Arun Kumar,M,SHS,SHS,491.0,119254
Uttarakhand,2012.0,60,Kaladhungi,GEN,Janardan Pant,M,IND,IND,395.0,113325
Uttarakhand,2012.0,44,Pithoragarh,GEN,Mayukh Singh,M,INC,INC,33976.0,87580
Uttarakhand,2012.0,18,Dharampur,GEN,Manjoor Hasan,M,SP,SP,323.0,120998
Uttarakhand,2012.0,23,Doiwala,GEN,Rishi Kumar,M,LJP,LJP,266.0,107015
Uttarakhand,2012.0,24,Rishikesh,GEN,Surandra Singh Kaintura,M,UtRM,UtRM,1429.0,119646
Uttarakhand,2007.0,2,Gangotri,GEN,Kamala Ram,M,CPI,CPI,2272.0,72462
Uttarakhand,2007.0,56,Ramnagar,GEN,Hamid Ali,M,RPI,RPI,150.0,103996
Uttarakhand,2007.0,34,Srinagar,SC,Sunderlal Manderwal,M,INC,INC,10399.0,59416
Uttarakhand,2007.0,30,Dhumakot,GEN,Manish Sundriyal,M,IND,IND,518.0,57677
Uttarakhand,2012.0,20,Rajpur Road,SC,Balesh Bawania,M,IND,IND,278.0,98988
Uttarakhand,2007.0,63,Khatima,ST,Dan Singh,M,SP,SP,5544.0,132349
Uttarakhand,2012.0,26,B.H.E.L. Ranipur,GEN,Ex. Capt. Alok Kumar Gupta,M,IND,IND,416.0,113343
Uttarakhand,2012.0,70,Khatima,GEN,Daya Krishna Joshi Urf Dayalu Guru,M,IND,IND,467.0,91104
Uttarakhand,2007.0,52,Mukteshwar,SC,Yashpal Arya,M,INC,INC,26801.0,70796
Uttarakhand,2012.0,26,B.H.E.L. Ranipur,GEN,Shalu Gahalavat,F,IND,IND,199.0,113343
Uttarakhand,2007.0,54,Haldwani,GEN,Banshi Dhar Bhagat,M,BJP,BJP,39248.0,161650
Uttarakhand,2007.0,60,Pantnagar-Gadarpur,GEN,Kamal Kumar Pandey,M,UKKD,UKKD,2091.0,119254
Uttarakhand,2007.0,17,Rishikesh,GEN,Jaideep Singh Negi,M,IND,IND,13146.0,148889
Uttarakhand,2012.0,27,Jwalapur,SC,Madan Lal,M,BSP,BSP,20745.0,90228
Uttarakhand,2012.0,44,Pithoragarh,GEN,Guljar Khan,M,IND,IND,686.0,87580
Uttarakhand,2012.0,22,Mussoorie,GEN,Pramila Rawat,F,UKDP,UKDP,570.0,102702
Uttarakhand,2007.0,25,Bahadrabad,GEN,Hari Shankar,M,UKKD,UKKD,580.0,129523
Uttarakhand,2012.0,3,Gangotri,GEN,Vijaipal Singh Sajwan,M,INC,INC,20246.0,71433
Uttarakhand,2012.0,38,Srinagar,GEN,Sarvender Singh Panwar (Saheb),M,IND,IND,631.0,92823
Uttarakhand,2012.0,50,Ranikhet,GEN,Mahendra Singh Bisht,M,IND,IND,765.0,74031
Uttarakhand,2012.0,9,Ghanshali,SC,Makan Lal,M,UKDP,UKDP,930.0,77119
Uttarakhand,2007.0,47,Salt,GEN,Narayan Singh,M,USP,USP,264.0,60337
Uttarakhand,2012.0,32,Khanpur,GEN,Riyasat,M,IND,IND,18730.0,111521
Uttarakhand,2012.0,24,Rishikesh,GEN,Vishwanath Raturi (Babloo),M,SP,SP,173.0,119646
Uttarakhand,2012.0,16,Vikasnagar,GEN,Vinay Raj Singh (Pappu Bhai),M,IND,IND,532.0,93524
Uttarakhand,2007.0,46,Bhikiasain,GEN,Purushottam Sharma,M,CPI(ML)(L),CPI(ML)(L),778.0,58057
Uttarakhand,2007.0,53,Dhari,GEN,Virendra Puri Maharaj,M,IND,IND,1169.0,122988
Uttarakhand,2007.0,6,Ghansali,GEN,Chandra Kishor Maithani,M,BJP,BJP,7691.0,77063
Uttarakhand,2007.0,8,Narendranagar,GEN,Sardar Singh,M,IND,IND,3660.0,75978
Uttarakhand,2007.0,45,Dwarahat,GEN,Kamal Kishor,M,BSP,BSP,1549.0,66459
Uttarakhand,2007.0,35,Thalisain,GEN,Dr. Ramesh Pokhariyal Nishank,M,BJP,BJP,19582.0,62470
Uttarakhand,2012.0,31,Roorkee,GEN,Naveen Jain,M,IND,IND,54.0,96239
Uttarakhand,2012.0,54,Lohaghat,GEN,Sri Puran Singh,M,BJP,BJP,30429.0,93567
Uttarakhand,2007.0,5,Tehri,GEN,Bhagwan Singh Rana,M,CPM,CPM,615.0,76851
Uttarakhand,2007.0,50,Almora,GEN,Karam Singh,M,BSP,BSP,1854.0,75104
Uttarakhand,2007.0,34,Srinagar,SC,Mohanlal,M,VVS,VVS,242.0,59416
Uttarakhand,2012.0,52,Almora,GEN,Bala Devi,F,IND,IND,977.0,78503
Uttarakhand,2007.0,22,Manglor,GEN,Chaudhry Kulveer Singh,M,RLD,RLD,22166.0,98615
Uttarakhand,2007.0,11,Vikasnagar,GEN,Nav Prabhat,M,INC,INC,24141.0,113670
Uttarakhand,2012.0,59,Haldwani,GEN,Krishna Avatar Singh,M,IND,IND,122.0,114739
Uttarakhand,2012.0,66,Rudrapur,GEN,Shakeel Ahmmad,M,PECP,PECP,157.0,119500
Uttarakhand,2012.0,25,Hardwar,GEN,Muhammad Mursalin Qureshi,M,IND,IND,176.0,121669
Uttarakhand,2007.0,12,Sahaspur,SC,Prem Kumar,M,RLD,RLD,621.0,112876
Uttarakhand,2007.0,35,Thalisain,GEN,Dayal Singh Bhandari,M,IND,IND,236.0,62470
Uttarakhand,2012.0,14,Dhanolti,GEN,Chait Ram Alias Chaitu,M,IND,IND,315.0,67079
Uttarakhand,2012.0,34,Laksar,GEN,Rajbeer,M,IND,IND,161.0,80150
Uttarakhand,2012.0,25,Hardwar,GEN,Satpal Brahamchari,M,INC,INC,33677.0,121669
Uttarakhand,2012.0,23,Doiwala,GEN,Ramesh Kothiyal,M,IND,IND,242.0,107015
Uttarakhand,2012.0,19,Raipur,GEN,Umesh Sharma (Kau),M,INC,INC,29900.0,120008
Uttarakhand,2012.0,26,B.H.E.L. Ranipur,GEN,Rati Bhan Saini,M,JD(U),JD(U),84.0,113343
Uttarakhand,2012.0,56,Lalkuwa,GEN,Harish Chandra Durgapal,M,IND,IND,25189.0,90260
Uttarakhand,2007.0,15,Rajpur,GEN,Ajay Sood,M,BSP,BSP,8403.0,112062
Uttarakhand,2007.0,69,Kanalichhina,GEN,Sundar Singh,M,AIFB,AIFB,226.0,46435
Uttarakhand,2012.0,23,Doiwala,GEN,Anuj Dimri,M,IND,IND,286.0,107015
Uttarakhand,2007.0,13,Laxman Chowk,GEN,Pooja Subba,F,GDP,GDP,343.0,132573
Uttarakhand,2007.0,28,Yamakeshwar,GEN,Rajesh Kukreti,M,IND,IND,636.0,55907
Uttarakhand,2012.0,54,Lohaghat,GEN,Sri Mahendra Singh Mahra,M,INC,INC,18894.0,93567
Uttarakhand,2007.0,56,Ramnagar,GEN,Narendra Prasad Tamta,M,IND,IND,243.0,103996
Uttarakhand,2012.0,57,Bhimtal,GEN,Sudershan Shah,M,UtRM,UtRM,145.0,86901
Uttarakhand,2012.0,53,Jageshwar,GEN,Bachi Singh,M,BJP,BJP,14310.0,81998
Uttarakhand,2007.0,32,Lansdowne,GEN,Bharat Singh Rawat,M,BJP,BJP,9081.0,56793
Uttarakhand,2012.0,68,Sitarganj,GEN,Bachan Singh,M,LJP,LJP,294.0,91480
Uttarakhand,2007.0,22,Manglor,GEN,Qazi Md. Nizamuddin,M,BSP,BSP,25559.0,98615
Uttarakhand,2012.0,61,Ramnagar,GEN,Kishori Lal,M,BSP,BSP,11406.0,90668
Uttarakhand,2007.0,31,Bironkhal,GEN,Nand Kishor,M,UKKD,UKKD,1077.0,54391
Uttarakhand,2007.0,27,Laldhang,GEN,Jag Pal Singh Saini,M,NCP,NCP,2527.0,120905
Uttarakhand,2012.0,7,Kedarnath,GEN,Durgpal Chauhan,M,UtRM,UtRM,1501.0,75489
Uttarakhand,2007.0,56,Ramnagar,GEN,Diwan Singh,M,BJP,BJP,25949.0,103996
Uttarakhand,2012.0,35,Hardwar Rural,GEN,Arjun Kumar,M,LJP,LJP,303.0,96902
Uttarakhand,2007.0,40,Karanprayag,GEN,Pratap Singh,M,BJSH,BJSH,496.0,73445
Uttarakhand,2012.0,53,Jageshwar,GEN,Subhash Pandey,M,UKDP,UKDP,9270.0,81998
Uttarakhand,2012.0,58,Nainital,SC,Devanand Alias Deva,M,SP,SP,503.0,94360
Uttarakhand,2012.0,17,Sahaspur,GEN,Irfan Khan,M,JLKP,JLKP,133.0,111900
Uttarakhand,2012.0,18,Dharampur,GEN,Shambhu Saran,M,AITC,AITC,146.0,120998
Uttarakhand,2007.0,19,Bhagwanpur,SC,Surendra Rakesh,M,BSP,BSP,27776.0,105366
Uttarakhand,2012.0,48,Dwarahat,GEN,Pramod Kumar,M,BSP,BSP,2004.0,84170
Uttarakhand,2007.0,53,Dhari,GEN,Mohd. Israil,M,IND,IND,343.0,122988
Uttarakhand,2007.0,15,Rajpur,GEN,K.S.Bangari,M,BJSH,BJSH,316.0,112062
Uttarakhand,2012.0,33,Manglore,GEN,Gaurav Chaudhary,M,RLD,RLD,19354.0,91769
Uttarakhand,2007.0,42,Kapkot,GEN,Khayali Chandra Joshi,M,BJSH,BJSH,380.0,54272
Uttarakhand,2012.0,12,Pratapnagar,GEN,Vikram Singh Negi,M,INC,INC,12135.0,73031
Uttarakhand,2012.0,19,Raipur,GEN,Mohan Singh Rawat,M,IND,IND,639.0,120008
Uttarakhand,2012.0,36,Yamkeshwar,GEN,Dr Shakti Shail Kaparawan,M,UKDP,UKDP,3539.0,78147
Uttarakhand,2007.0,17,Rishikesh,GEN,Vijaypal Singh Rawat,M,SP,SP,690.0,148889
Uttarakhand,2012.0,29,Jhabrera,SC,Vinod Kumar,M,AITC,AITC,269.0,95231
Uttarakhand,2007.0,7,Deoprayag,GEN,Vinod,M,IND,IND,1356.0,68455
Uttarakhand,2007.0,67,Gangolihat,SC,Raj Kumar,M,LJP,LJP,870.0,63472
Uttarakhand,2012.0,16,Vikasnagar,GEN,Nav Prabhat,M,INC,INC,32742.0,93524
Uttarakhand,2012.0,29,Jhabrera,SC,Jaiprakash,M,MKD,MKD,407.0,95231
Uttarakhand,2012.0,31,Roorkee,GEN,Prema,F,JD(U),JD(U),67.0,96239
Uttarakhand,2012.0,66,Rudrapur,GEN,Rajesh Kumar,M,IND,IND,287.0,119500
Uttarakhand,2012.0,6,Karnprayag,GEN,Harish Pujari,M,BJP,BJP,8343.0,83807
Uttarakhand,2007.0,61,Rudrapur-Kichha,GEN,Khalik Beg,M,RJD,RJD,594.0,157292
Uttarakhand,2007.0,55,Nainital,GEN,Dr. Harish Singh Bisht,M,NCP,NCP,6267.0,84737
Uttarakhand,2007.0,18,Doiwala,GEN,Vinod Barthwal,M,SP,SP,9452.0,171169
Uttarakhand,2007.0,45,Dwarahat,GEN,Nandan Giri,M,JD(U),JD(U),1116.0,66459
Uttarakhand,2007.0,23,Landhaura,SC,Jyoti Ram,M,IND,IND,11449.0,111581
Uttarakhand,2012.0,39,Chaubattakhal,GEN,Yashpal Benam,M,IND,IND,6253.0,86551
Uttarakhand,2007.0,39,Nandprayag,GEN,Rajendra Singh Bhandari,M,IND,IND,9849.0,63518
Uttarakhand,2012.0,26,B.H.E.L. Ranipur,GEN,Nayeem Ahamed,M,RLD,RLD,199.0,113343
Uttarakhand,2012.0,63,Kashipur,GEN,Mohd. Yamin Siddiqui,M,UtRM,UtRM,3667.0,117999
Uttarakhand,2012.0,66,Rudrapur,GEN,Vijay Singh,M,IND,IND,300.0,119500
Uttarakhand,2012.0,24,Rishikesh,GEN,Ashish,M,IND,IND,123.0,119646
Uttarakhand,2007.0,38,Badrinath,GEN,Bachi Ram Uniyal,M,IND,IND,786.0,63384
Uttarakhand,2007.0,70,Dharchula,ST,Lal Singh,M,UKKD,UKKD,3485.0,54767
Uttarakhand,2012.0,16,Vikasnagar,GEN,Chander Mohan Singh Patwal,M,IND,IND,360.0,93524
Uttarakhand,2007.0,58,Kashipur,GEN,Avatar Singh,M,BSP,BSP,15474.0,136302
Uttarakhand,2007.0,55,Nainital,GEN,Khushal Singh,M,IND,IND,463.0,84737
Uttarakhand,2012.0,67,Kichha,GEN,Mohmmad Yasin,M,IND,IND,520.0,95287
Uttarakhand,2007.0,39,Nandprayag,GEN,Tajbar Singh,M,IND,IND,537.0,63518
Uttarakhand,2012.0,27,Jwalapur,SC,Babu Ram,M,IND,IND,387.0,90228
Uttarakhand,2007.0,36,Rudraprayag,GEN,Vikram Singh,M,BSP,BSP,2964.0,80571
Uttarakhand,2012.0,38,Srinagar,GEN,Dr Dhan Singh Rawat,M,BJP,BJP,22930.0,92823
Uttarakhand,2012.0,40,Lansdowne,GEN,Lt Gen (Retd) Tejpal Singh Rawat Pvsm Vsm,M,UtRM,UtRM,9886.0,76445
Uttarakhand,2012.0,34,Laksar,GEN,Abdul Sattar,M,IND,IND,173.0,80150
Uttarakhand,2012.0,20,Rajpur Road,SC,Vijay Kumar,M,RJKP,RJKP,235.0,98988
Uttarakhand,2012.0,56,Lalkuwa,GEN,Mahesh Chandra,M,BCP,BCP,251.0,90260
Uttarakhand,2012.0,22,Mussoorie,GEN,Godavari Thapa Thapli,F,IND,IND,9248.0,102702
Uttarakhand,2007.0,23,Landhaura,SC,Chandra Pal,M,IND,IND,177.0,111581
Uttarakhand,2012.0,35,Hardwar Rural,GEN,Sayyad Ali,M,IND,IND,247.0,96902
Uttarakhand,2012.0,16,Vikasnagar,GEN,Inam Babu,M,JD(S),JD(S),109.0,93524
Uttarakhand,2012.0,30,Pirankaliyar,GEN,Mohd. Iqbal,M,SP,SP,192.0,91933
Uttarakhand,2007.0,20,Roorkee,GEN,Daulat Singh,M,IND,IND,139.0,112305
Uttarakhand,2012.0,50,Ranikhet,GEN,Puran Chandra Joshi,M,SP,SP,315.0,74031
Uttarakhand,2012.0,45,Gangolihat,SC,Bachi Ram Koli,M,UtRM,UtRM,493.0,88073
Uttarakhand,2012.0,69,Nanak Matta,ST,Jasveer Singh,M,UKDP,UKDP,1529.0,90386
Uttarakhand,2007.0,40,Karanprayag,GEN,Birendra Singh Negi(Ghavri),M,NCP,NCP,520.0,73445
Uttarakhand,2012.0,25,Hardwar,GEN,Noshad,M,IND,IND,176.0,121669
Uttarakhand,2007.0,18,Doiwala,GEN,Surendra,M,VVS,VVS,356.0,171169
Uttarakhand,2007.0,35,Thalisain,GEN,Chatarpal Singh,M,BSP,BSP,588.0,62470
Uttarakhand,2012.0,48,Dwarahat,GEN,Rajendra Singh,M,IND,IND,1152.0,84170
Uttarakhand,2007.0,38,Badrinath,GEN,Ganeshi Devi,F,IND,IND,366.0,63384
Uttarakhand,2007.0,6,Ghansali,GEN,Balbeer Singh Negi,M,INC,INC,12424.0,77063
Uttarakhand,2007.0,28,Yamakeshwar,GEN,Dr. Shaktishail Kaparwan,M,UKKD,UKKD,2827.0,55907
Uttarakhand,2007.0,51,Jageshwar,GEN,Ramesh Sanwal,M,SP,SP,1034.0,66091
Uttarakhand,2007.0,40,Karanprayag,GEN,Laxman Prasad,M,LJP,LJP,326.0,73445
Uttarakhand,2012.0,36,Yamkeshwar,GEN,Shurbir Singh Bisht,M,SaSP,SaSP,1212.0,78147
Uttarakhand,2012.0,36,Yamkeshwar,GEN,Vijay Brathwal,F,BJP,BJP,13842.0,78147
Uttarakhand,2012.0,48,Dwarahat,GEN,Narendra Singh,M,BJP,BJP,11096.0,84170
Uttarakhand,2012.0,39,Chaubattakhal,GEN,Rajesh Kandari,M,BSP,BSP,4725.0,86551
Uttarakhand,2012.0,17,Sahaspur,GEN,Shiv Raj,M,IND,IND,184.0,111900
Uttarakhand,2012.0,42,Dharchula,GEN,Jagat Martolia,M,CPI(ML)(L),CPI(ML)(L),1864.0,72755
Uttarakhand,2007.0,24,Laksar,GEN,Jagveer,M,IND,IND,82.0,101473
Uttarakhand,2012.0,56,Lalkuwa,GEN,Nawin Chandra Dumka,M,BJP,BJP,16341.0,90260
Uttarakhand,2012.0,34,Laksar,GEN,Asrar,M,MUL,MUL,206.0,80150
Uttarakhand,2012.0,34,Laksar,GEN,Surendra Kumar Namdev,M,IND,IND,391.0,80150
Uttarakhand,2012.0,8,Rudraprayag,GEN,Dheer Singh,M,BSP,BSP,1355.0,85984
Uttarakhand,2007.0,20,Roorkee,GEN,Yogesh,M,SHS,SHS,101.0,112305
Uttarakhand,2012.0,60,Kaladhungi,GEN,Narayan Singh Jantawal,M,UKDP,UKDP,2843.0,113325
Uttarakhand,2007.0,17,Rishikesh,GEN,Bindu Rajput,F,UKKD,UKKD,2583.0,148889
Uttarakhand,2012.0,40,Lansdowne,GEN,Manoj Kumar Kuksal,M,IND,IND,632.0,76445
Uttarakhand,2012.0,46,Kapkote,GEN,Har Govind Joshi,M,HND,HND,240.0,85489
Uttarakhand,2007.0,9,Dhanolti,SC,Pritam Bhartwan,M,UKKD,UKKD,3129.0,62681
Uttarakhand,2012.0,61,Ramnagar,GEN,Amrita Rawat,F,INC,INC,23851.0,90668
Uttarakhand,2007.0,34,Srinagar,SC,Rakesh Lal,M,IND,IND,710.0,59416
Uttarakhand,2012.0,34,Laksar,GEN,Padam Singh Gujjar,M,SP,SP,284.0,80150
Uttarakhand,2007.0,12,Sahaspur,SC,Jagat Ram,M,IND,IND,818.0,112876
Uttarakhand,2012.0,48,Dwarahat,GEN,Vipin Chandra,M,UtRM,UtRM,425.0,84170
Uttarakhand,2012.0,10,Deoprayag,GEN,Ved Prakash,M,IND,IND,456.0,71105
Uttarakhand,2012.0,46,Kapkote,GEN,Balwant Singh,M,BJP,BJP,20966.0,85489
Uttarakhand,2012.0,45,Gangolihat,SC,Jyoti Rani,F,LJP,LJP,788.0,88073
Uttarakhand,2012.0,46,Kapkote,GEN,Govind Singh Bhandari,M,IND,IND,1493.0,85489
Uttarakhand,2012.0,56,Lalkuwa,GEN,Sunder Singh Khanka,M,UtRM,UtRM,195.0,90260
Uttarakhand,2007.0,63,Khatima,ST,Harnam Singh,M,IND,IND,1559.0,132349
Uttarakhand,2007.0,25,Bahadrabad,GEN,Sanjay,M,IND,IND,645.0,129523
Uttarakhand,2007.0,57,Jaspur,GEN,Abdul Hafeez,M,SP,SP,8851.0,98342
Uttarakhand,2012.0,9,Ghanshali,SC,Achla Khandewal,F,BSP,BSP,1452.0,77119
Uttarakhand,2007.0,53,Dhari,GEN,Prakash Joshi Uttarakhandi,M,IND,IND,1118.0,122988
Uttarakhand,2012.0,59,Haldwani,GEN,Nisar Ahmad,M,IND,IND,125.0,114739
Uttarakhand,2012.0,33,Manglore,GEN,Sarwat Kareem Ansari,M,BSP,BSP,24706.0,91769
Uttarakhand,2012.0,52,Almora,GEN,Nandan Ram Tamta,M,IND,IND,543.0,78503
Uttarakhand,2007.0,33,Pauri,GEN,Narendra Singh Bhandari,M,INC,INC,8439.0,61939
Uttarakhand,2012.0,70,Khatima,GEN,Vimal E-Tyagi,M,ARVP,ARVP,319.0,91104
Uttarakhand,2012.0,24,Rishikesh,GEN,Sanjay Pokhriyal,M,IND,IND,624.0,119646
Uttarakhand,2012.0,55,Champawat,GEN,Sri Pan Dev,M,IND,IND,2661.0,76311
Uttarakhand,2007.0,68,Didihat,GEN,Hem Pant,M,INC,INC,10218.0,65148
Uttarakhand,2012.0,66,Rudrapur,GEN,Premananad Mahajan,M,BSP,BSP,18681.0,119500
Uttarakhand,2012.0,16,Vikasnagar,GEN,Liyakat,M,IND,IND,434.0,93524
Uttarakhand,2007.0,54,Haldwani,GEN,Kanchan Devi,F,IND,IND,151.0,161650
Uttarakhand,2012.0,26,B.H.E.L. Ranipur,GEN,Sarita Purohit,F,UKDP,UKDP,247.0,113343
Uttarakhand,2007.0,53,Dhari,GEN,Umesh Sharma,M,SP,SP,1459.0,122988
Uttarakhand,2007.0,66,Pithoragarh,GEN,Jodh Singh,M,UKKD,UKKD,453.0,84277
Uttarakhand,2012.0,68,Sitarganj,GEN,Sartaj Ali,M,PECP,PECP,667.0,91480
Uttarakhand,2012.0,32,Khanpur,GEN,Ravinder Singh,M,BJP,BJP,19596.0,111521
Uttarakhand,2007.0,26,Hardwar,GEN,Suresh Bhatia,M,BJSH,BJSH,253.0,147631
Uttarakhand,2007.0,21,Iqbalpur,GEN,Masoom Ali,M,UKKD,UKKD,287.0,107861
