st_name,year,ac_no,ac_name,ac_type,cand_name,cand_sex,partyname,partyabbre,totvotpoll,electors
Goa,2012.0,32,Benaulim,GEN,Humberto Gomes,M,IND,IND,1775.0,28176
Goa,2007.0,35,Sanvordem,GEN,Pradeep Tukaram Dessai,M,INC,INC,1766.0,25551
Goa,2012.0,35,Velim,GEN,Cliffton Desouza,M,IND,IND,386.0,29336
Goa,2012.0,33,Navelim,GEN,Jose Paul Coutinho,M,JD(U),JD(U),202.0,23903
Goa,2012.0,7,Saligao,GEN,Osbert Manuel D'Cunha,M,IND,IND,74.0,23782
Goa,2007.0,13,St. Andre,GEN,Caiado Antonio Joao,M,BJP,BJP,6074.0,22197
Goa,2007.0,7,Calangute,GEN,Joseph Sequeira,M,UGDP,UGDP,5558.0,27826
Goa,2012.0,8,Calangute,GEN,Michael Vincent Lobo,M,BJP,BJP,9891.0,22178
Goa,2007.0,14,Cumbarjua,GEN,Sawant Nirmala,F,IND,IND,9445.0,27785
Goa,2012.0,32,Benaulim,GEN,John Fernandes,M,AITC,AITC,1277.0,28176
Goa,2012.0,29,Curtorim,GEN,Conceicao Santano Dias,M,UGDP,UGDP,515.0,26271
Goa,2007.0,26,Cortalim,GEN,Raymond Desa,M,SGF,SGF,4452.0,34947
Goa,2012.0,26,Dabolim,GEN,Mauvin Heliodoro Godinho,M,INC,INC,7468.0,19801
Goa,2007.0,4,Tivim,GEN,Goveia Ludovico Sagrado,M,SGF,SGF,541.0,27262
Goa,2007.0,8,Saligao,GEN,Sayed Salim,M,SGF,SGF,1601.0,22026
Goa,2012.0,13,St. Cruz,GEN,Atanasio J. Monserrate,M,INC,INC,8644.0,25524
Goa,2012.0,30,Fatorda,GEN,Vijai Sardesai,M,IND,IND,10375.0,26925
Goa,2012.0,38,Sanvordem,GEN,Arjun Anil Salgaocar,M,IND,IND,8294.0,26305
Goa,2012.0,8,Calangute,GEN,Agnelo Nicholas Fernandes,M,INC,INC,8022.0,22178
Goa,2007.0,9,Aldona,GEN,Kunda Chodankar,F,BJP,BJP,6217.0,31592
Goa,2007.0,24,Mormugao,GEN,Yusuf Sheikh,M,IND,IND,169.0,28930
Goa,2007.0,4,Tivim,GEN,Shet Tanawde Sadanand Mhalu,M,BJP,BJP,8444.0,27262
Goa,2007.0,3,Dargalim,SC,Ajgaonkar Manohar Trimbak,M,INC,INC,5049.0,16345
Goa,2007.0,11,Taleigao,GEN,Monserrate Atanasio J.,M,UGDP,UGDP,9641.0,28993
Goa,2007.0,33,Velim,GEN,Rodrigues Filipe Nery,M,INC,INC,7965.0,20405
Goa,2007.0,5,Mapusa,GEN,Subhash G. Narvekar,M,JD(S),JD(S),3258.0,28344
Goa,2012.0,15,Cumbarjua,GEN,Nirmala P. Sawant,F,IND,IND,7981.0,23757
Goa,2012.0,34,Cuncolim ,GEN,Jose Alias Brany Fernandes,M,UGDP,UGDP,543.0,26764
Goa,2012.0,2,Pernem ,SC,Shyam Bablo Amonkar,M,RPI(A),RPI(A),57.0,29515
Goa,2007.0,17,Pale,GEN,Dessai Bhimrao Dajisaheb,M,IND,IND,201.0,23559
Goa,2012.0,15,Cumbarjua,GEN,Pramod Naik,M,JMBP,JMBP,155.0,23757
Goa,2007.0,29,Fatorda,GEN,Damodar (Damu) G. Naik,M,BJP,BJP,7943.0,32630
Goa,2007.0,1,Mandrem,GEN,Khalap Ramakant,M,INC,INC,4148.0,20602
Goa,2007.0,8,Saligao,GEN,Tulsakar Anand,M,MAG,MAG,117.0,22026
Goa,2007.0,22,Marcaim,GEN,Ramchandra Govind Naik Mule,M,IND,IND,549.0,24750
Goa,2012.0,29,Curtorim,GEN,Aleixo Reginaldo Lourenco,M,INC,INC,11221.0,26271
Goa,2012.0,11,Panaji,GEN,Christopher Fonseca,M,CPI,CPI,383.0,21355
Goa,2007.0,3,Dargalim,SC,Morajkar Vithu,M,BJP,BJP,4275.0,16345
Goa,2012.0,35,Velim,GEN,Benjamin Silva,M,IND,IND,13164.0,29336
Goa,2012.0,28,Nuvem,GEN,Marcos Menino D'Souza,M,IND,IND,279.0,27557
Goa,2012.0,19,Valpoi,GEN,Venkatesh Atmaram Dessai,M,IND,IND,805.0,26094
Goa,2007.0,1,Mandrem,GEN,Sangeeta Gopal Parab,F,IND,IND,1949.0,20602
Goa,2007.0,4,Tivim,GEN,Naik Vinayak Vithal,M,JD(S),JD(S),105.0,27262
Goa,2012.0,2,Pernem ,SC,Rajan Kambli,M,IND,IND,61.0,29515
Goa,2007.0,10,Panaji,GEN,Manohar Gopalkrishna Prabhu Parrikar,M,BJP,BJP,6004.0,14937
Goa,2007.0,39,Canacona,GEN,Fernandes Augustin Lorence,M,UGDP,UGDP,245.0,20070
Goa,2012.0,29,Curtorim,GEN,Domnic Gaonkar,M,IND,IND,7152.0,26271
Goa,2007.0,11,Taleigao,GEN,Kalangutkar Sudesh Raghuvir,M,IND,IND,135.0,28993
Goa,2012.0,30,Fatorda,GEN,M. K. Shaikh,M,INC,INC,660.0,26925
Goa,2012.0,35,Velim,GEN,Filipe Nery Rodrigues,M,INC,INC,8238.0,29336
Goa,2012.0,36,Quepem,GEN,Chandrakant Kavalekar,M,INC,INC,10994.0,28898
Goa,2007.0,25,Vasco Da Gama,GEN,Kerkar Tara,F,RPI(A),RPI(A),216.0,32541
Goa,2007.0,38,Quepem,GEN,Prakash Shankar Velip,M,BJP,BJP,8311.0,28167
Goa,2012.0,9,Porvorim,GEN,Raju D'Souza,M,SJP(R),SJP(R),139.0,21209
Goa,2007.0,5,Mapusa,GEN,Hasotikar Sudesh,M,RPI(A),RPI(A),111.0,28344
Goa,2007.0,2,Pernem,GEN,Asolkar Kishor,M,IND,IND,86.0,19349
Goa,2012.0,23,Marcaim,GEN,Ramkrishna Alias Sudin Dhavalikar,M,MAG,MAG,14952.0,25149
Goa,2012.0,7,Saligao,GEN,D'Souza Tulio,M,IND,IND,4276.0,23782
Goa,2007.0,21,Priol,GEN,Pramod Naik,M,JD(S),JD(S),108.0,26635
Goa,2007.0,19,Valpoi,GEN,Adv. Rohidas Sada Gaonkar,M,MAG,MAG,371.0,17669
Goa,2007.0,39,Canacona,GEN,Bandekar Sanjay Vimal,M,INC,INC,6868.0,20070
Goa,2007.0,5,Mapusa,GEN,Shirodkar Kiran Mahadev Hanumant,M,MAG,MAG,1198.0,28344
Goa,2007.0,25,Vasco Da Gama,GEN,Carlos J. L. Almeida,M,JD(S),JD(S),3054.0,32541
Goa,2012.0,34,Cuncolim ,GEN,Alemao Joaquim,M,INC,INC,6425.0,26764
Goa,2007.0,22,Marcaim,GEN,Govind Gaude,M,INC,INC,4532.0,24750
Goa,2012.0,26,Dabolim,GEN,Pratap Mardolkar,M,AITC,AITC,849.0,19801
Goa,2007.0,21,Priol,GEN,Dhavalikar Pandurang Alias Deepak,M,MAG,MAG,10591.0,26635
Goa,2012.0,7,Saligao,GEN,Gajanan Rama Naik,M,CPI,CPI,166.0,23782
Goa,2007.0,12,Santa Cruz,GEN,Fernandes Victoria,F,INC,INC,7385.0,29368
Goa,2007.0,25,Vasco Da Gama,GEN,Durbhatkar Jagdish,M,SHS,SHS,73.0,32541
Goa,2012.0,12,Taleigao,GEN,Sanjay C. Korgaonkar,M,IND,IND,81.0,25916
Goa,2012.0,12,Taleigao,GEN,Annabelle Maria Pereira,F,GSRP,GSRP,333.0,25916
Goa,2007.0,38,Quepem,GEN,Pereira Raul,M,SGF,SGF,2303.0,28167
Goa,2012.0,32,Benaulim,GEN,Valanka Alemao,F,INC,INC,7694.0,28176
Goa,2012.0,31,Margao,GEN,Mahatme Rupesh,M,BJP,BJP,7589.0,28103
Goa,2012.0,21,Ponda,GEN,Vaibhav P Marathe,M,SP,SP,91.0,28594
Goa,2012.0,10,Aldona,GEN,Julius Pereira,M,GSRP,GSRP,236.0,25112
Goa,2007.0,28,Benaulim,GEN,John Fernandes,M,SGF,SGF,7336.0,23453
Goa,2007.0,34,Cuncolim,GEN,Alemao Joaquim,M,INC,INC,8909.0,24150
Goa,2007.0,21,Priol,GEN,Naik Uday,M,SHS,SHS,169.0,26635
Goa,2007.0,35,Sanvordem,GEN,Naresh Khusali Shigaonkar,M,CPM,CPM,275.0,25551
Goa,2012.0,31,Margao,GEN,Coutinho Savio Hugo,M,AITC,AITC,1873.0,28103
Goa,2007.0,29,Fatorda,GEN,Noronha Piedade,F,IND,IND,3640.0,32630
Goa,2012.0,22,Siroda,GEN,Vishwas Prabhudesai,M,IND,IND,422.0,26030
Goa,2007.0,14,Cumbarjua,GEN,Madkaikar Pandurang Arjun,M,INC,INC,10016.0,27785
Goa,2007.0,34,Cuncolim,GEN,Fernandes Jorson Piedade,M,UGDP,UGDP,3408.0,24150
Goa,2007.0,35,Sanvordem,GEN,Jog Jagadish Raghunath,M,MAG,MAG,2957.0,25551
Goa,2007.0,12,Santa Cruz,GEN,Hoble Anil Raghuvir,M,BJP,BJP,6040.0,29368
Goa,2007.0,38,Quepem,GEN,Chandrakant (Babu) Kavalekar,M,INC,INC,9474.0,28167
Goa,2007.0,22,Marcaim,GEN,Dhavalikar Ramkrishna Alias Sudin Madhav,M,MAG,MAG,12141.0,24750
Goa,2012.0,34,Cuncolim ,GEN,Milagres Gonsalves,M,IND,IND,603.0,26764
Goa,2007.0,36,Sanguem,GEN,Alfred Fernandes,M,IND,IND,422.0,19677
Goa,2012.0,4,Tivim,GEN,Kiran Mohan Kandolkar,M,BJP,BJP,10473.0,23607
Goa,2007.0,30,Margao,GEN,Painginkar Sandeep,M,MAG,MAG,162.0,28141
Goa,2007.0,36,Sanguem,GEN,Velip Anand,M,MAG,MAG,963.0,19677
Goa,2012.0,31,Margao,GEN,Ivo Almeida Coutinho,M,IND,IND,396.0,28103
Goa,2012.0,24,Mormugao,GEN,Gopal Dattaram Chodankar,M,JMBP,JMBP,64.0,20348
Goa,2007.0,6,Siolim,GEN,Fernandes Dorothy,F,SGF,SGF,903.0,25674
Goa,2007.0,25,Vasco Da Gama,GEN,D Souza Jose Philip,M,NCP,NCP,7476.0,32541
Goa,2012.0,38,Sanvordem,GEN,Ramnath Alias Deepak Prabhu,M,IND,IND,2828.0,26305
Goa,2012.0,2,Pernem ,SC,Santosh Shankar Mandrekar,M,UGDP,UGDP,50.0,29515
Goa,2012.0,36,Quepem,GEN,Joseph Gonsalves,M,GVP,GVP,354.0,28898
Goa,2012.0,3,Bicholim,GEN,Manohar Pandurang Shirodkar,M,BJP,BJP,5411.0,23894
Goa,2007.0,10,Panaji,GEN,Dinar Purshottam Kamat Tarcar,M,INC,INC,4560.0,14937
Goa,2007.0,21,Priol,GEN,Gaude Sham,M,CPI,CPI,324.0,26635
Goa,2012.0,1,Mandrem,GEN,Sanjay Prabhu Dessai,M,IND,IND,292.0,29364
Goa,2007.0,38,Quepem,GEN,Gaonkar Narayan Datta,M,MAG,MAG,817.0,28167
Goa,2007.0,1,Mandrem,GEN,Parsekar Laxmikant,M,BJP,BJP,5858.0,20602
Goa,2012.0,20,Priol,GEN,Rama Krishna Borkar,M,GVP,GVP,201.0,27595
Goa,2012.0,30,Fatorda,GEN,Damodar (Damu) G. Naik,M,BJP,BJP,8436.0,26925
Goa,2007.0,30,Margao,GEN,Jhonson Fernandes,M,SGF,SGF,802.0,28141
Goa,2007.0,29,Fatorda,GEN,Barretto Camilo,M,SGF,SGF,463.0,32630
Goa,2007.0,2,Pernem,GEN,Gawandi Hanumant,M,SHS,SHS,249.0,19349
Goa,2012.0,24,Mormugao,GEN,Jerry Fernandes,M,AITC,AITC,346.0,20348
Goa,2007.0,19,Valpoi,GEN,Rane Vishwajit Pratapsingh,M,IND,IND,8590.0,17669
Goa,2007.0,14,Cumbarjua,GEN,Bhomkar Nilkant,M,MAG,MAG,592.0,27785
Goa,2012.0,5,Mapusa,GEN,Francisca De Souza,F,IND,IND,280.0,25659
Goa,2012.0,11,Panaji,GEN,Dominic Savio A. E.Fernandes,M,JD(U),JD(U),172.0,21355
Goa,2007.0,33,Velim,GEN,Silva Benjamin,M,SGF,SGF,5211.0,20405
Goa,2012.0,35,Velim,GEN,Michael Beny Da Costa,M,AITC,AITC,340.0,29336
Goa,2012.0,5,Mapusa,GEN,Francis D'Souza,M,BJP,BJP,14955.0,25659
Goa,2012.0,25,Vasco-Da-Gama,GEN,Hamza Issak Khan,M,AIMF,AIMF,106.0,28411
Goa,2012.0,22,Siroda,GEN,Savio Fernandes,M,SP,SP,162.0,26030
Goa,2012.0,36,Quepem,GEN,Colaco Manuel,M,UGDP,UGDP,4356.0,28898
Goa,2007.0,16,Maem,GEN,Pilgaonkar Milind Tulshidas,M,MAG,MAG,4590.0,19137
Goa,2012.0,25,Vasco-Da-Gama,GEN,Mohammed Iqbal Shaikh,M,GVP,GVP,600.0,28411
Goa,2007.0,31,Curtorim,GEN,Aleixo Reginaldo Lourenco,M,SGF,SGF,9320.0,26552
Goa,2007.0,28,Benaulim,GEN,Theodore Fernandes,M,IND,IND,246.0,23453
Goa,2012.0,9,Porvorim,GEN,Govind Parvatkar,M,BJP,BJP,7071.0,21209
Goa,2007.0,17,Pale,GEN,Petkar Lavu Gurunath,M,SHS,SHS,129.0,23559
Goa,2007.0,12,Santa Cruz,GEN,Shantinezkar Sunil Manohar,M,SHS,SHS,92.0,29368
Goa,2012.0,3,Bicholim,GEN,Rajesh T. Patnekar,M,INC,INC,6532.0,23894
Goa,2007.0,24,Mormugao,GEN,Kandu Narayan Ramchandra,M,RPI(A),RPI(A),141.0,28930
Goa,2007.0,17,Pale,GEN,Amonkar Suresh Kuso,M,BJP,BJP,6177.0,23559
Goa,2007.0,26,Cortalim,GEN,Mauvin Heliodoro Godinho,M,INC,INC,9532.0,34947
Goa,2012.0,22,Siroda,GEN,Mahadev Narayan Naik,M,BJP,BJP,12216.0,26030
Goa,2007.0,17,Pale,GEN,Gurudas Prabhakar Gauns,M,INC,INC,7768.0,23559
Goa,2012.0,25,Vasco-Da-Gama,GEN,G. Karl Vaz,M,IND,IND,1394.0,28411
Goa,2007.0,12,Santa Cruz,GEN,Fernandes Rony S.,M,IND,IND,62.0,29368
Goa,2007.0,4,Tivim,GEN,Kandolkar Kiran,M,IND,IND,1343.0,27262
Goa,2007.0,6,Siolim,GEN,Marques Milton,M,NCP,NCP,3845.0,25674
Goa,2007.0,27,Loutulim,GEN,Dourado Pausilipo Eviaco Estivao,M,IND,IND,3534.0,22626
Goa,2007.0,23,Siroda,GEN,Mahadev Naik,M,BJP,BJP,9725.0,25791
Goa,2012.0,14,St. Andre,GEN,Francisco Silveira,M,INC,INC,7599.0,21338
Goa,2012.0,1,Mandrem,GEN,Sanjay Damu Kole,M,SJP(R),SJP(R),275.0,29364
Goa,2007.0,36,Sanguem,GEN,Minguelino D'Costa,M,INC,INC,5449.0,19677
Goa,2007.0,12,Santa Cruz,GEN,Shirodkar Avadout,M,IND,IND,48.0,29368
Goa,2012.0,25,Vasco-Da-Gama,GEN,Adam Abdulla Jumma,M,UGDP,UGDP,489.0,28411
Goa,2012.0,25,Vasco-Da-Gama,GEN,Prashant Mahadev Vastha,M,IND,IND,77.0,28411
Goa,2012.0,7,Saligao,GEN,Alex Camil Rodrigues,M,IND,IND,65.0,23782
Goa,2012.0,13,St. Cruz,GEN,Heney Lobo,M,IND,IND,42.0,25524
Goa,2012.0,25,Vasco-Da-Gama,GEN,Stanley C.Almeida,M,IND,IND,143.0,28411
Goa,2012.0,38,Sanvordem,GEN,Ganesh Chandru Gaonkar,M,BJP,BJP,10585.0,26305
Goa,2007.0,24,Mormugao,GEN,Parulekar Ravindra Vasant,M,IND,IND,276.0,28930
Goa,2007.0,27,Loutulim,GEN,Aleixo Seqeira,M,INC,INC,6435.0,22626
Goa,2012.0,24,Mormugao,GEN,Shantaram Vasudev Paradkar,M,SHS,SHS,37.0,20348
Goa,2007.0,15,Bicholim,GEN,Naresh Sawal,M,INC,INC,6657.0,23176
Goa,2012.0,28,Nuvem,GEN,Abdul Aziz Hassansha Sayed,M,IND,IND,482.0,27557
Goa,2012.0,19,Valpoi,GEN,Ravindra Talaulikar,M,IND,IND,255.0,26094
Goa,2012.0,28,Nuvem,GEN,Aleixo Sequeira,M,INC,INC,8092.0,27557
Goa,2012.0,4,Tivim,GEN,Indrakant Dattaram Korgaonkar,M,IND,IND,167.0,23607
Goa,2012.0,13,St. Cruz,GEN,Jose Lopes,M,IND,IND,74.0,25524
Goa,2012.0,22,Siroda,GEN,Subhash Ankush Shirodkar,M,INC,INC,9954.0,26030
Goa,2007.0,36,Sanguem,GEN,Gaonkar Vasudev Meng,M,BJP,BJP,7754.0,19677
Goa,2012.0,7,Saligao,GEN,Dilip Parulekar,M,BJP,BJP,10084.0,23782
Goa,2012.0,19,Valpoi,GEN,Gajendranath Ramkrishna Usgaonkar,M,IND,IND,184.0,26094
Goa,2012.0,6,Siolim,GEN,Uday Dattaram Paliemkar,M,INC,INC,9259.0,26344
Goa,2012.0,18,Poriem,GEN,Pratapsingh Raoji Rane,M,INC,INC,13772.0,27820
Goa,2007.0,24,Mormugao,GEN,Vaz Giovanni Karl,M,INC,INC,5363.0,28930
Goa,2007.0,6,Siolim,GEN,Paliemkar Uday,M,IND,IND,5400.0,25674
Goa,2007.0,2,Pernem,GEN,Teli Apa,M,MAG,MAG,2873.0,19349
Goa,2012.0,15,Cumbarjua,GEN,Gaurish M. Dessai,M,IND,IND,129.0,23757
Goa,2007.0,37,Curchorem,GEN,Dessai Sapnesh Ganesh,M,IND,IND,98.0,28519
Goa,2012.0,8,Calangute,GEN,Jose Paul Menino Silveira,M,IND,IND,240.0,22178
Goa,2007.0,21,Priol,GEN,Jalmi Kashinath,M,INC,INC,3099.0,26635
Goa,2007.0,35,Sanvordem,GEN,Anil Vasudev Salgaonkar,M,IND,IND,10705.0,25551
Goa,2012.0,26,Dabolim,GEN,Premanand Nanoskar,M,MAG,MAG,6524.0,19801
Goa,2012.0,20,Priol,GEN,Dhaku A. Madkaikar,M,INC,INC,1625.0,27595
Goa,2012.0,16,Maem,GEN,Pravin Zantye,M,IND,IND,6335.0,25080
Goa,2012.0,31,Margao,GEN,Cedric Isidorio D'Costa,M,IND,IND,250.0,28103
Goa,2007.0,22,Marcaim,GEN,Sadanand Naik,M,BJP,BJP,1647.0,24750
Goa,2012.0,34,Cuncolim ,GEN,Rony Rodrigues,M,IND,IND,191.0,26764
Goa,2012.0,16,Maem,GEN,Rudresh Chodankar,M,NCP,NCP,3585.0,25080
Goa,2012.0,37,Curchorem,GEN,Nilesh Cabral,M,BJP,BJP,14299.0,23581
Goa,2012.0,19,Valpoi,GEN,Vishwajit Pratapsingh Rane,M,INC,INC,12412.0,26094
Goa,2012.0,6,Siolim,GEN,Rajan Savlo Ghate,M,SJP(R),SJP(R),352.0,26344
Goa,2012.0,32,Benaulim,GEN,Caetano R. Silva,M,GVP,GVP,9695.0,28176
Goa,2012.0,10,Aldona,GEN,Dayanand G. Narvekar,M,INC,INC,7839.0,25112
Goa,2007.0,32,Navelim,GEN,J. P. Coutinho,M,UGDP,UGDP,497.0,34947
Goa,2012.0,12,Taleigao,GEN,Vasudev Narayan Sharma,M,IND,IND,143.0,25916
Goa,2007.0,25,Vasco Da Gama,GEN,Rego Basilio Arnaldo,M,UGDP,UGDP,626.0,32541
Goa,2007.0,29,Fatorda,GEN,Vijay Sardessai,M,INC,INC,6172.0,32630
Goa,2007.0,39,Canacona,GEN,Pai Khot Vijay,M,BJP,BJP,7577.0,20070
Goa,2007.0,39,Canacona,GEN,Gracias Hemant Bernardo,M,SGF,SGF,464.0,20070
Goa,2012.0,39,Sanguem,GEN,Eddie De Souza Tavares,M,IND,IND,227.0,24467
Goa,2007.0,1,Mandrem,GEN,Palyekar Pradip Dattaram,M,IND,IND,849.0,20602
Goa,2012.0,6,Siolim,GEN,Abhijit Dhargalkar,M,JMBP,JMBP,274.0,26344
Goa,2012.0,1,Mandrem,GEN,Menino Francis Monteiro,M,GVP,GVP,295.0,29364
Goa,2007.0,22,Marcaim,GEN,Hanumant Vasant Naik,M,IND,IND,310.0,24750
Goa,2007.0,23,Siroda,GEN,Khedekar Yeshwant Uttam,M,MAG,MAG,701.0,25791
Goa,2012.0,4,Tivim,GEN,Nilkanth Ramnath Halarnkar,M,NCP,NCP,9361.0,23607
Goa,2012.0,25,Vasco-Da-Gama,GEN,Jose Filepe D'Souza,M,NCP,NCP,6978.0,28411
Goa,2012.0,14,St. Andre,GEN,Pradip Kumar Sangodkar,M,IND,IND,440.0,21338
Goa,2007.0,24,Mormugao,GEN,Meti Siddappa,M,JD(S),JD(S),918.0,28930
Goa,2012.0,30,Fatorda,GEN,Ashok Tukaram Korgaoker,M,SP,SP,57.0,26925
Goa,2007.0,20,Ponda,GEN,Naik Ravi,M,INC,INC,9972.0,37068
Goa,2012.0,21,Ponda,GEN,Sayad Imtiyaz,M,AITC,AITC,502.0,28594
Goa,2007.0,25,Vasco Da Gama,GEN,Milton Barreto,M,SGF,SGF,239.0,32541
Goa,2012.0,20,Priol,GEN,Govind Gaude,M,IND,IND,10164.0,27595
Goa,2007.0,8,Saligao,GEN,Kanchan Arun Thool,F,IND,IND,79.0,22026
Goa,2012.0,34,Cuncolim ,GEN,Derick Dias,M,JD(U),JD(U),85.0,26764
Goa,2007.0,11,Taleigao,GEN,Silveira Agnelo Mariano,M,BJP,BJP,5619.0,28993
Goa,2007.0,15,Bicholim,GEN,Raut Pandurang Dattaram,M,MAG,MAG,2092.0,23176
Goa,2012.0,7,Saligao,GEN,Francisco Colaco,M,IND,IND,1192.0,23782
Goa,2007.0,37,Curchorem,GEN,Gurudas Chandrakant Naik,M,IND,IND,133.0,28519
Goa,2007.0,30,Margao,GEN,Sharmad Raiturkar,M,BJP,BJP,7170.0,28141
Goa,2007.0,2,Pernem,GEN,Deshprabhu Jitendra Raghuraj,M,INC,INC,4827.0,19349
Goa,2007.0,6,Siolim,GEN,Dabolkar Kiran,M,MAG,MAG,223.0,25674
Goa,2007.0,5,Mapusa,GEN,Karekar Narayan S.,M,IND,IND,690.0,28344
Goa,2007.0,34,Cuncolim,GEN,Rodrigues John J.,M,IND,IND,758.0,24150
Goa,2007.0,26,Cortalim,GEN,Mathany Saldanha,M,UGDP,UGDP,7850.0,34947
Goa,2012.0,25,Vasco-Da-Gama,GEN,Amindin Mulla,M,AITC,AITC,328.0,28411
Goa,2012.0,15,Cumbarjua,GEN,Jose Bismarque Desidorio Dias,M,IND,IND,1996.0,23757
Goa,2012.0,4,Tivim,GEN,Dattaram Govind Sawant,M,SHS,SHS,109.0,23607
Goa,2007.0,17,Pale,GEN,Gawas Shamba,M,MAG,MAG,4032.0,23559
Goa,2007.0,9,Aldona,GEN,Vasudev Keshav Halarnkar,M,MAG,MAG,97.0,31592
Goa,2012.0,7,Saligao,GEN,Trajano D'Mello,M,IND,IND,625.0,23782
Goa,2012.0,34,Cuncolim ,GEN,Subhash Alias Rajan Kashinath Naik,M,BJP,BJP,7738.0,26764
Goa,2012.0,32,Benaulim,GEN,Ashley Francis Dias,M,IND,IND,289.0,28176
Goa,2007.0,35,Sanvordem,GEN,Vinay D. Tendulkar,M,BJP,BJP,3782.0,25551
Goa,2007.0,7,Calangute,GEN,Malik Anjali Shrikant,F,BJP,BJP,5381.0,27826
Goa,2012.0,24,Mormugao,GEN,Nazir Khan,M,IND,IND,1710.0,20348
Goa,2012.0,1,Mandrem,GEN,Dayanand Raghunath Sopte,M,INC,INC,8520.0,29364
Goa,2012.0,14,St. Andre,GEN,Vishnu Surya Naik Wagh,M,BJP,BJP,8818.0,21338
Goa,2012.0,9,Porvorim,GEN,Rohan Khaunte,M,IND,IND,7972.0,21209
Goa,2012.0,27,Cortalim,GEN,Nelly Rodrigues,F,GVP,GVP,5158.0,26652
Goa,2007.0,1,Mandrem,GEN,Manjrekar Shridhar,M,MAG,MAG,2542.0,20602
Goa,2012.0,10,Aldona,GEN,Ravindra Vasudev Panjikar,M,IND,IND,256.0,25112
Goa,2012.0,32,Benaulim,GEN,P. Xavier George,M,IND,IND,245.0,28176
Goa,2007.0,18,Poriem,GEN,Rane Pratapsingh Raoji,M,INC,INC,10605.0,23251
Goa,2012.0,5,Mapusa,GEN,Mittu Mujavar,M,AITC,AITC,188.0,25659
Goa,2012.0,29,Curtorim,GEN,Raju Krishnamurthy Iyer,M,IND,IND,603.0,26271
Gujarat,2012.0,75,Dhoraji,GEN,Bukhari Shahnavaz Abumiya,M,IND,IND,426.0,231498
Gujarat,2007.0,84,Mansa,GEN,Patel Amratbhai Somabhai,M,Independent,IND,10478.0,160613
Gujarat,2007.0,161,Nijhar,ST,Gamit Movalyabhai Nopariyabhai,M,Bahujan Samaj Party,BSP,2206.0,188403
Gujarat,1995.0,7,Dasada,SC,Parmar Chaturbhai Dayabhai,M,Samata Party,SAP,1010.0,123435
Gujarat,1995.0,169,Surat City North,GEN,Gajjar Ganeshbhai @ Champaklal Lallubhai,M,Independent,IND,164.0,216123
Gujarat,2007.0,52,Sihor,GEN,Nakarani Keshubhai Hirajibhai,M,Bharatiya Janata Party,BJP,50756.0,183123
Gujarat,1980.0,106,Himatnagar,GEN,Patel Nathabhai Khemabhai,M,Independents,IND,2391.0,93332
Gujarat,1995.0,151,Baroda Rural,GEN,Upendrasinh Pratapsinh Gohil,M,Independent,IND,37079.0,190913
Gujarat,2012.0,63,Chotila,GEN,Matudiya Manubhai Shankarbhai,M,BSP,BSP,2570.0,200359
Gujarat,1995.0,67,Sabarmati,GEN,Jain Chotalal Bhuramal,M,Akhil Bharatiya Jan Sangh,ABJS,320.0,279420
Gujarat,2002.0,25,Jamnagar,GEN,Khafi Yusuf Aamadbhai,M,Samajwadi Party,SP,175.0,127137
Gujarat,1998.0,106,Himatnagar,GEN,Sindhi Bharatbhai Ishwarbhai,M,Independent,IND,374.0,159436
Gujarat,1998.0,47,Kodinar,GEN,Zala Pravinbhai Laxmanbhai,M,Indian National Congress,INC,21038.0,123840
Gujarat,2007.0,26,Jamnagar Rural,SC,Athu Jayeshkumar Mohanbhai,M,Independent,IND,289.0,293775
Gujarat,2012.0,72,Jasdan,GEN,Devshibhai Nagjibhai Tadhani,M,GPP,GPP,7028.0,202511
Gujarat,2002.0,30,Khambhalia,GEN,Dr. Ranmalbhai Nathabhai Varotariya,M,Indian National Congress,INC,31494.0,138696
Gujarat,1998.0,99,Dhanera,GEN,Devada Sujansinh Bhikhasinh,M,All India Rashtriya Janata Party,AIRJP,5903.0,156606
Gujarat,1985.0,77,Maninagar,GEN,Ruparel Prabhubhai Jethalal,M,Independent,IND,64.0,175032
Gujarat,1980.0,157,Ankleshwar,GEN,Patel Thakorbhai Gomanbhai,M,Janata Party (Jp),JNP(JP),15856.0,85256
Gujarat,2007.0,161,Nijhar,ST,Nayik Ajabsingbhai Narsinhbhai,M,Bharatiya Jan Shakti,BJSH,2968.0,188403
Gujarat,1980.0,155,Vagra,GEN,Bhathi Ahmed Sardar Das,M,Janata Party (Jp),JNP(JP),13228.0,89413
Gujarat,1998.0,52,Sihor,GEN,Jalela Jagdish Bhikhabhai,M,Independent,IND,235.0,133576
Gujarat,2012.0,151,Vagra,GEN,Jashwantbhai Jitsangbhai Gohil,M,GPP,GPP,1974.0,172008
Gujarat,2007.0,30,Khambhalia,GEN,Dr.Varotariya Ranmalbhai Nathabhai,M,Indian National Congress,INC,39560.0,159667
Gujarat,1990.0,12,Dhrangadhra,GEN,Bhat Prataproy Harilal,M,Doordarshi Party,DDP,172.0,112961
Gujarat,1980.0,181,Pardi,ST,Patel Ramanbhai Devabhai,M,Indian National Congress (I),INC(I),22538.0,91455
Gujarat,1998.0,107,Prantij,GEN,Pokar Shivubhai Nanjibhai,M,"Janata Dal (Not To Be Used In General Elections, 1999)",JD,442.0,146281
